"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country","z"
"1404",2007,"bmw","530xi Sport Wagon","Midsize Station Wagons",3,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,101,34,"Germany","Midsize Station Wagons"
"1405",2007,"lexus","RX 350 2WD","Sport Utility Vehicle - 2WD",3.5,"Automatic 5-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,23,20,NA,NA,"Japan","Sport Utility Vehicles"
"1406",2007,"lexus","RX 350 2WD","Sport Utility Vehicle - 2WD",3.5,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,23,20,NA,NA,"Japan","Sport Utility Vehicles"
"1407",2007,"audi","Q7","Sport Utility Vehicle - 4WD",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,NA,NA,"Germany","Sport Utility Vehicles"
"1408",2007,"cadillac","Escalade AWD","Sport Utility Vehicle - 4WD",6.2,"Automatic 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,NA,NA,"USA","Sport Utility Vehicles"
"1409",2007,"lexus","RX 350 4WD","Sport Utility Vehicle - 4WD",3.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,22,19,NA,NA,"Japan","Sport Utility Vehicles"
"1410",2007,"lexus","RX 350 4WD","Sport Utility Vehicle - 4WD",3.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,22,19,NA,NA,"Japan","Sport Utility Vehicles"
"1411",2007,"mercedes-benz","GL450 4matic","Sport Utility Vehicle - 4WD",4.6,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,17,15,143,16,"Germany","Sport Utility Vehicles"
"1412",2007,"cadillac","XLR-V","Two Seaters",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,20,16,NA,NA,"USA","Two Seaters"
"1413",2007,"cadillac","XLR","Two Seaters",4.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,NA,NA,"USA","Two Seaters"
"1414",2007,"mercedes-benz","SLK280","Two Seaters",3,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,49,7,"Germany","Two Seaters"
"1415",2007,"mercedes-benz","SLK280","Two Seaters",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,49,7,"Germany","Two Seaters"
"1416",2007,"mercedes-benz","SLK350","Two Seaters",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,49,7,"Germany","Two Seaters"
"1417",2007,"mercedes-benz","SLK350","Two Seaters",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,49,7,"Germany","Two Seaters"
"1418",2007,"mercedes-benz","SLK55 AMG","Two Seaters",5.4,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,49,7,"Germany","Two Seaters"
"1419",2007,"audi","A4 Cabriolet","Subcompact Cars",2,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,21,29,24,79,10,"Germany","Subcompact Cars"
"1420",2007,"audi","A4 Cabriolet quattro","Subcompact Cars",2,"Automatic (S6)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,79,10,"Germany","Subcompact Cars"
"1421",2007,"audi","A4 Cabriolet quattro","Subcompact Cars",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,79,10,"Germany","Subcompact Cars"
"1422",2007,"audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,79,10,"Germany","Subcompact Cars"
"1423",2007,"audi","S4 Cabriolet","Subcompact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,79,10,"Germany","Subcompact Cars"
"1424",2007,"mercedes-benz","CLK350","Subcompact Cars",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,82,10,"Germany","Subcompact Cars"
"1425",2007,"mercedes-benz","CLK350 (Cabriolet)","Subcompact Cars",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,81,9,"Germany","Subcompact Cars"
"1426",2007,"mercedes-benz","CLK550","Subcompact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,82,10,"Germany","Subcompact Cars"
"1427",2007,"mercedes-benz","CLK550 (Cabriolet)","Subcompact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,81,9,"Germany","Subcompact Cars"
"1428",2007,"mercedes-benz","CLK63 AMG (Cabriolet)","Subcompact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,81,9,"Germany","Subcompact Cars"
"1429",2007,"audi","A4","Compact Cars",2,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,21,29,24,90,13,"Germany","Compact Cars"
"1430",2007,"audi","A4","Compact Cars",2,"Manual 6-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,31,24,90,13,"Germany","Compact Cars"
"1431",2007,"audi","A4","Compact Cars",3.1,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,90,13,"Germany","Compact Cars"
"1432",2007,"audi","A4 quattro","Compact Cars",2,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,28,23,90,13,"Germany","Compact Cars"
"1433",2007,"audi","A4 quattro","Compact Cars",2,"Automatic (S6)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,90,13,"Germany","Compact Cars"
"1434",2007,"audi","A4 quattro","Compact Cars",3.1,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,19,90,13,"Germany","Compact Cars"
"1435",2007,"audi","A4 quattro","Compact Cars",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,90,13,"Germany","Compact Cars"
"1436",2007,"audi","RS4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,89,13,"Germany","Compact Cars"
"1437",2007,"audi","S4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,90,13,"Germany","Compact Cars"
"1438",2007,"audi","S4","Compact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,90,13,"Germany","Compact Cars"
"1439",2007,"jaguar","X-Type","Compact Cars",3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,90,16,"Britain","Compact Cars"
"1440",2007,"mercedes-benz","C280","Compact Cars",3,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,26,22,89,12,"Germany","Compact Cars"
"1441",2007,"mercedes-benz","C280 4matic","Compact Cars",3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,89,12,"Germany","Compact Cars"
"1442",2007,"mercedes-benz","C350","Compact Cars",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,89,12,"Germany","Compact Cars"
"1443",2007,"mercedes-benz","C350","Compact Cars",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,89,12,"Germany","Compact Cars"
"1444",2007,"mercedes-benz","C350 4matic","Compact Cars",3.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,22,19,89,12,"Germany","Compact Cars"
"1445",2007,"mercedes-benz","CLS550","Compact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,93,13,"Germany","Compact Cars"
"1446",2007,"mercedes-benz","CLS63 AMG","Compact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,93,13,"Germany","Compact Cars"
"1447",2007,"audi","A6","Midsize Cars",3.1,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,98,16,"Germany","Midsize Cars"
"1448",2007,"audi","A6 quattro","Midsize Cars",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,98,16,"Germany","Midsize Cars"
"1449",2007,"audi","A6 quattro","Midsize Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,98,16,"Germany","Midsize Cars"
"1450",2007,"audi","A8","Midsize Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,100,15,"Germany","Midsize Cars"
"1451",2007,"cadillac","CTS","Midsize Cars",2.8,"Manual 6-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,25,19,99,13,"USA","Midsize Cars"
"1452",2007,"cadillac","CTS","Midsize Cars",2.8,"Automatic (S5)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,99,13,"USA","Midsize Cars"
"1453",2007,"cadillac","CTS","Midsize Cars",3.6,"Manual 6-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,24,18,99,13,"USA","Midsize Cars"
"1454",2007,"cadillac","CTS","Midsize Cars",3.6,"Automatic (S5)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13,"USA","Midsize Cars"
"1455",2007,"cadillac","CTS-V","Midsize Cars",6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,16,99,13,"USA","Midsize Cars"
"1456",2007,"cadillac","STS","Midsize Cars",3.6,"Automatic (S5)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,102,14,"USA","Midsize Cars"
"1457",2007,"cadillac","STS-V","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,19,15,102,14,"USA","Midsize Cars"
"1458",2007,"cadillac","STS","Midsize Cars",4.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,102,14,"USA","Midsize Cars"
"1459",2007,"cadillac","STS AWD","Midsize Cars",3.6,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,18,NA,NA,"USA","Midsize Cars"
"1460",2007,"jaguar","S-Type 3.0 Litre","Midsize Cars",3,"Automatic 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,98,12,"Britain","Midsize Cars"
"1461",2007,"jaguar","S-Type 4.2 Litre","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,98,12,"Britain","Midsize Cars"
"1462",2007,"jaguar","S-Type R","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,17,98,12,"Britain","Midsize Cars"
"1463",2007,"jaguar","X-Type Sport Brake","Midsize Cars",3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,90,24,"Britain","Midsize Cars"
"1464",2007,"mercedes-benz","E350","Midsize Cars",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,97,14,"Germany","Midsize Cars"
"1465",2007,"mercedes-benz","E350 4matic","Midsize Cars",3.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,97,14,"Germany","Midsize Cars"
"1466",2007,"mercedes-benz","E550","Midsize Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,97,14,"Germany","Midsize Cars"
"1467",2007,"mercedes-benz","E550 4matic","Midsize Cars",5.5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,97,14,"Germany","Midsize Cars"
"1468",2007,"mercedes-benz","E63 AMG","Midsize Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,15,97,14,"Germany","Midsize Cars"
"1469",2007,"audi","A8 L","Large Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,107,15,"Germany","Large Cars"
"1470",2007,"cadillac","DTS","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,113,19,"USA","Large Cars"
"1471",2007,"cadillac","DTS","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,18,113,19,"USA","Large Cars"
"1472",2007,"cadillac","Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA,"USA","Large Cars"
"1473",2007,"cadillac","Limousine","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,19,15,NA,NA,"USA","Large Cars"
"1474",2007,"infiniti","M35","Large Cars",3.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,105,15,"Japan","Large Cars"
"1475",2007,"infiniti","M35x","Large Cars",3.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,105,15,"Japan","Large Cars"
"1476",2007,"infiniti","M45","Large Cars",4.5,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,105,15,"Japan","Large Cars"
"1477",2007,"jaguar","Super V8","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,18,107,15,"Britain","Large Cars"
"1478",2007,"jaguar","Vdp Lwb","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,107,15,"Britain","Large Cars"
"1479",2007,"jaguar","XJ8","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,105,16,"Britain","Large Cars"
"1480",2007,"jaguar","XJ8L","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,107,15,"Britain","Large Cars"
"1481",2007,"jaguar","XJR","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,18,105,16,"Britain","Large Cars"
"1482",2007,"lincoln","Town Car","Large Cars",4.6,"Automatic 4-spd","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,109,21,"USA","Large Cars"
"1483",2007,"mercedes-benz","S550 4matic","Large Cars",5.5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,109,16,"Germany","Large Cars"
"1484",2007,"mercedes-benz","S65 AMG","Large Cars",6,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,109,16,"Germany","Large Cars"
"1485",2007,"audi","A3","Small Station Wagons",2,"Manual 6-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,21,29,24,89,20,"Germany","Small Pickup Trucks"
"1486",2007,"audi","A3","Small Station Wagons",2,"Automatic (S6)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,22,29,25,89,20,"Germany","Small Pickup Trucks"
"1487",2007,"audi","A4 Avant quattro","Small Station Wagons",2,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,28,23,91,28,"Germany","Small Pickup Trucks"
"1488",2007,"audi","A4 Avant quattro","Small Station Wagons",2,"Automatic (S6)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,91,28,"Germany","Small Pickup Trucks"
"1489",2007,"audi","A4 Avant quattro","Small Station Wagons",3.1,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,19,91,28,"Germany","Small Pickup Trucks"
"1490",2007,"audi","A4 Avant quattro","Small Station Wagons",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,28,"Germany","Small Pickup Trucks"
"1491",2007,"audi","S4 Avant","Small Station Wagons",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,91,28,"Germany","Small Pickup Trucks"
"1492",2007,"audi","S4 Avant","Small Station Wagons",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,91,28,"Germany","Small Pickup Trucks"
"1493",2007,"audi","A6 Avant quattro","Midsize Station Wagons",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,99,34,"Germany","Midsize Station Wagons"
"1494",2007,"mercedes-benz","E350 4matic (wagon)","Midsize Station Wagons",3.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,96,41,"Germany","Midsize Station Wagons"
"1495",2007,"mercedes-benz","E63 AMG (wagon)","Midsize Station Wagons",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,96,41,"Germany","Midsize Station Wagons"
"1496",2007,"audi","Q7","Sport Utility Vehicle - 4WD",3.6,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,18,16,NA,NA,"Germany","Sport Utility Vehicles"
"1497",2007,"mercedes-benz","ML350 4matic","Sport Utility Vehicle - 4WD",3.5,"Automatic 7-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,20,17,107,41,"Germany","Sport Utility Vehicles"
"1498",2007,"mercedes-benz","ML500 4matic","Sport Utility Vehicle - 4WD",5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,17,14,107,41,"Germany","Sport Utility Vehicles"
"1499",2007,"mercedes-benz","ML63 AMG","Sport Utility Vehicle - 4WD",6.2,"Automatic (S7)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,14,12,107,41,"Germany","Sport Utility Vehicles"
"1500",2007,"mercedes-benz","R350 4matic","Sport Utility Vehicle - 4WD",3.5,"Automatic 7-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,20,16,148,14,"Germany","Sport Utility Vehicles"
"1501",2007,"mercedes-benz","R500 4matic","Sport Utility Vehicle - 4WD",5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,148,14,"Germany","Sport Utility Vehicles"
"1502",2007,"mercedes-benz","R63 AMG","Sport Utility Vehicle - 4WD",6.2,"Automatic (S7)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,15,12,148,14,"Germany","Sport Utility Vehicles"
"1503",2007,"mercedes-benz","C230","Compact Cars",2.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium or E85",FALSE,FALSE,FALSE,17,23,19,89,12,"Germany","Compact Cars"
"1504",2007,"mercedes-benz","C230","Compact Cars",2.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium or E85",FALSE,FALSE,FALSE,17,23,19,89,12,"Germany","Compact Cars"
"1505",2007,"lincoln","Town Car","Large Cars",4.6,"Automatic 4-spd","8","Rear-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,15,23,18,109,21,"USA","Large Cars"
"1506",2006,"mercedes-benz","G500","Sport Utility Vehicle - 4WD",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,13,12,124,49,"Germany","Sport Utility Vehicles"
"1507",2006,"mercedes-benz","G55 AMG","Sport Utility Vehicle - 4WD",5.4,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,TRUE,FALSE,11,13,12,124,49,"Germany","Sport Utility Vehicles"
"1508",2007,"bmw","Z4 3.0i","Two Seaters",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,NA,NA,"Germany","Two Seaters"
"1509",2007,"bmw","Z4 3.0i","Two Seaters",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,22,NA,NA,"Germany","Two Seaters"
"1510",2007,"bmw","Z4 3.0si","Two Seaters",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,NA,NA,"Germany","Two Seaters"
"1511",2007,"bmw","Z4 3.0si","Two Seaters",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,22,NA,NA,"Germany","Two Seaters"
"1512",2007,"bmw","Z4 Coupe","Two Seaters",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,NA,NA,"Germany","Two Seaters"
"1513",2007,"bmw","Z4 Coupe","Two Seaters",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,22,NA,NA,"Germany","Two Seaters"
"1514",2007,"bmw","Z4 M Coupe","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,NA,NA,"Germany","Two Seaters"
"1515",2007,"bmw","Z4 M Roadster","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,NA,NA,"Germany","Two Seaters"
"1516",2007,"lexus","SC 430","Minicompact Cars",4.3,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,75,9,"Japan","Minicompact Cars"
"1517",2007,"bmw","328ci","Subcompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,89,11,"Germany","Subcompact Cars"
"1518",2007,"bmw","328ci","Subcompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,22,89,11,"Germany","Subcompact Cars"
"1519",2007,"bmw","328cxi","Subcompact Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,89,11,"Germany","Subcompact Cars"
"1520",2007,"bmw","328cxi","Subcompact Cars",3,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,89,11,"Germany","Subcompact Cars"
"1521",2007,"bmw","335ci","Subcompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,17,26,20,89,11,"Germany","Subcompact Cars"
"1522",2007,"bmw","335ci","Subcompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,89,11,"Germany","Subcompact Cars"
"1523",2007,"bmw","650ci","Subcompact Cars",4.8,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,18,81.5,13,"Germany","Subcompact Cars"
"1524",2007,"bmw","650ci","Subcompact Cars",4.8,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,81.5,13,"Germany","Subcompact Cars"
"1525",2007,"bmw","650ci","Subcompact Cars",4.8,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,81.5,13,"Germany","Subcompact Cars"
"1526",2007,"bmw","650ci Convertible","Subcompact Cars",4.8,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,81.5,12,"Germany","Subcompact Cars"
"1527",2007,"bmw","M6","Subcompact Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,13,"Germany","Subcompact Cars"
"1528",2007,"bmw","M6 Convertible","Subcompact Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,81.5,12,"Germany","Subcompact Cars"
"1529",2007,"infiniti","G35 Coupe","Subcompact Cars",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,20,87,8,"Japan","Subcompact Cars"
"1530",2007,"infiniti","G35 Coupe","Subcompact Cars",3.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,87,8,"Japan","Subcompact Cars"
"1531",2007,"lexus","IS 250","Subcompact Cars",2.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,88,11,"Japan","Subcompact Cars"
"1532",2007,"lexus","IS 250","Subcompact Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,21,29,24,88,11,"Japan","Subcompact Cars"
"1533",2007,"lexus","IS 250 AWD","Subcompact Cars",2.5,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,26,22,88,11,"Japan","Subcompact Cars"
"1534",2007,"lexus","IS 350","Subcompact Cars",3.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,25,21,88,11,"Japan","Subcompact Cars"
"1535",2007,"acura","TSX","Compact Cars",2.4,"Manual 6-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,91,13,"Japan","Compact Cars"
"1536",2007,"acura","TSX","Compact Cars",2.4,"Automatic (S5)","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,28,23,91,13,"Japan","Compact Cars"
"1537",2007,"bmw","328i","Compact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,93,12,"Germany","Compact Cars"
"1538",2007,"bmw","328i","Compact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,22,93,12,"Germany","Compact Cars"
"1539",2007,"bmw","328xi","Compact Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,93,12,"Germany","Compact Cars"
